,amount,symbol,cash,date,signer,receiver,asset
1315,3.73763,USDC,USDC,2022-01-07T13:03:07Z,GFPXvPpn7oTX56Xf4bNhz52EbfLB9inhGiS141rWdGZ8,GFPXvPpn7oTX56Xf4bNhz52EbfLB9inhGiS141rWdGZ8,BTC
1316,230.574887,USDC,USDC,2022-01-07T14:03:05Z,Hv19XfBS1oQbZezgSmRAPHwngWwRLjRRzhZYKq4J2Ryn,Hv19XfBS1oQbZezgSmRAPHwngWwRLjRRzhZYKq4J2Ryn,MNGO
1317,904.951717,USDC,USDC,2022-01-07T14:49:42Z,G4WQY8edWULE18FXrfGtXaTx1h9oXnj4YgUvqnWyRM1x,G4WQY8edWULE18FXrfGtXaTx1h9oXnj4YgUvqnWyRM1x,BTC
1318,999.0,USDC,USDC,2022-01-07T14:59:32Z,GXgjq3AxVturG3stjdFYNfnSnX3jE85u54UybGRAW3kW,GXgjq3AxVturG3stjdFYNfnSnX3jE85u54UybGRAW3kW,BTC
1319,1000.000148,USDC,USDC,2022-01-07T15:08:16Z,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,MNGO
1320,5355.465986,USDC,USDC,2022-01-07T15:23:32Z,97RkB8oWgcrgjTeUQwMgQRF2qH3g48qKXe5SjtvCMSPJ,97RkB8oWgcrgjTeUQwMgQRF2qH3g48qKXe5SjtvCMSPJ,SOL
1321,116.492589,USDC,USDC,2022-01-07T15:33:35Z,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,SOL
1322,2000.0,USDC,USDC,2022-01-07T15:34:33Z,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,MNGO
1323,9990.0,USDC,USDC,2022-01-07T16:33:23Z,AFFyrxTNX2x8wQDa9syXsmVegtrYBLhyu4AsEDrh49uq,AFFyrxTNX2x8wQDa9syXsmVegtrYBLhyu4AsEDrh49uq,SOL
1324,1898.1,USDC,USDC,2022-01-07T17:21:13Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
1325,2997.0,USDC,USDC,2022-01-07T17:45:18Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
1326,3996.0,USDC,USDC,2022-01-07T18:49:21Z,3b65qRtTUZK9pADVq1NDvLnmx1ZgjPeXQdznxcf72imi,3b65qRtTUZK9pADVq1NDvLnmx1ZgjPeXQdznxcf72imi,SOL
1327,348.039414,USDC,USDC,2022-01-07T19:25:29Z,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,MNGO
1328,243.150386,USDC,USDC,2022-01-07T22:26:53Z,885HeGjuixiyD4f1osTWVCqiurqgdCXWeVG25QWrw7FB,885HeGjuixiyD4f1osTWVCqiurqgdCXWeVG25QWrw7FB,SOL
1329,8519.039286,USDC,USDC,2022-01-08T04:11:22Z,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,SOL
1330,109.89,USDC,USDC,2022-01-08T10:47:18Z,BfRZCTzh2zMbrFQFXRrExqfMBR4xW7JN9JEMjddzGd4n,BfRZCTzh2zMbrFQFXRrExqfMBR4xW7JN9JEMjddzGd4n,SOL
1331,65.496845,USDC,USDC,2022-01-08T11:03:17Z,E9aDFqixBSSEVmHqCGwoJPdLozDG4Rbk6TRyoW55S7xf,E9aDFqixBSSEVmHqCGwoJPdLozDG4Rbk6TRyoW55S7xf,SOL
1332,299.7,USDC,USDC,2022-01-08T14:59:21Z,Hb4oJ75Er45brAvjxnkikBeuLHSMFc4tD84X3oiW3soz,Hb4oJ75Er45brAvjxnkikBeuLHSMFc4tD84X3oiW3soz,SOL
1333,7467.534257,USDC,USDC,2022-01-09T04:46:21Z,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,SOL
1334,1001.532898,USDC,USDC,2022-01-10T10:40:42Z,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,BTC
1335,464.6779,USDC,USDC,2022-01-10T18:42:39Z,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,BTC
1336,5133.683123,USDC,USDC,2022-01-11T04:26:58Z,7bCGb7HpACWsx9dFLKDD5euKgXWUe6txRYAnhL6Eygc2,7bCGb7HpACWsx9dFLKDD5euKgXWUe6txRYAnhL6Eygc2,BTC
1337,1e-06,USDC,USDC,2022-01-11T23:48:42Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
1338,1.0,USDC,USDC,2022-01-11T23:53:53Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
1339,259.325162,USDC,USDC,2022-01-11T23:55:16Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
1340,307.740605,USDC,USDC,2022-01-11T23:56:29Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,BTC
1341,37199.363612,USDC,USDC,2022-01-12T00:20:57Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,SOL
1342,99.9,USDC,USDC,2022-01-13T00:11:27Z,GcCYEU9bC3f4VsLdfrzkGUoG9Auotva9TTZ7HrvoE43s,GcCYEU9bC3f4VsLdfrzkGUoG9Auotva9TTZ7HrvoE43s,SOL
1343,307.636576,USDC,USDC,2022-01-14T08:31:44Z,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2,SOL
1344,3004.25969,USDC,USDC,2022-01-14T08:31:57Z,4pwQBg95Cw9znrT3SGkVXw5QvqY6xpjseG8xC7dmPDve,4pwQBg95Cw9znrT3SGkVXw5QvqY6xpjseG8xC7dmPDve,SOL
1345,4220.984864,USDC,USDC,2022-01-14T08:32:35Z,H9uZd2g4ybK8wdrQfqxBWekoM7DJXctQWPMfHb4EKxoK,H9uZd2g4ybK8wdrQfqxBWekoM7DJXctQWPMfHb4EKxoK,SOL
1346,50.070994,USDC,USDC,2022-01-14T08:34:19Z,CAdANacLWmQRTFaWUd4LpmYM8KXdLsQ5Zya65jajq6z2,CAdANacLWmQRTFaWUd4LpmYM8KXdLsQ5Zya65jajq6z2,SOL
1347,1251.982715,USDC,USDC,2022-01-14T08:34:49Z,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,SOL
1348,1036.715813,USDC,USDC,2022-01-14T08:34:50Z,E5YgJfq9bRmyBu6qxx2ajfaYy1unT16mtBegmqaBPs4p,E5YgJfq9bRmyBu6qxx2ajfaYy1unT16mtBegmqaBPs4p,SOL
1349,1602.271834,USDC,USDC,2022-01-14T08:34:55Z,7WsggTw5Z9JpnE9AwrjQ3WA9qdGdhxgMZYZBerxE6fnP,7WsggTw5Z9JpnE9AwrjQ3WA9qdGdhxgMZYZBerxE6fnP,SOL
1350,3.935609,USDC,USDC,2022-01-14T08:37:35Z,63pHrUmtvu86d3cNAytnB9xJJ9BiyUDgs7yvvtQyHqhc,63pHrUmtvu86d3cNAytnB9xJJ9BiyUDgs7yvvtQyHqhc,SOL
1351,1001.419895,USDC,USDC,2022-01-14T08:40:57Z,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,SOL
1352,2962.578139,USDC,USDC,2022-01-14T08:41:50Z,85pS7Zhy4Ba5rmo16aMtZ8ZLk47jsCBEoLk5kUUnxGts,85pS7Zhy4Ba5rmo16aMtZ8ZLk47jsCBEoLk5kUUnxGts,SOL
1353,59083.773909,USDC,USDC,2022-01-14T08:45:06Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL
1354,5007.099482,USDC,USDC,2022-01-14T08:48:42Z,6jsJogt36LeZM15TZB3aGH6GnGKkbBAL2pEneS6xAQds,6jsJogt36LeZM15TZB3aGH6GnGKkbBAL2pEneS6xAQds,SOL
1355,2012.853992,USDC,USDC,2022-01-14T08:52:25Z,9PPeCR3LbnfeMZC2MLte3poiH5uRdz1FBsL7oKyGrkWi,9PPeCR3LbnfeMZC2MLte3poiH5uRdz1FBsL7oKyGrkWi,SOL
1356,100.141988,USDC,USDC,2022-01-14T08:56:53Z,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,SOL
1357,50.070994,USDC,USDC,2022-01-14T08:59:28Z,GJ9fTwomD6eRFxiASoWbco3cFeCvAexuxVqUzkqYsFUC,GJ9fTwomD6eRFxiASoWbco3cFeCvAexuxVqUzkqYsFUC,SOL
1358,801.135917,USDC,USDC,2022-01-14T09:02:30Z,HR8tGgDDQ3tVuqtuysQQe4pWW54m5ruLzMiX3oBFetfi,HR8tGgDDQ3tVuqtuysQQe4pWW54m5ruLzMiX3oBFetfi,SOL
1359,177.251321,USDC,USDC,2022-01-14T09:06:00Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
1360,34048.276489,USDC,USDC,2022-01-14T09:10:25Z,BRSh2ESDF26ncufZHXC2KbgPkskNAgDJEqiwFvt36rrt,BRSh2ESDF26ncufZHXC2KbgPkskNAgDJEqiwFvt36rrt,SOL
1361,20028.397935,USDC,USDC,2022-01-14T09:21:57Z,8aczpuY3FikEN9LbKuPcsLTuzSqGzW5i94vbZ53t3oMv,8aczpuY3FikEN9LbKuPcsLTuzSqGzW5i94vbZ53t3oMv,SOL
1362,2523.31616,USDC,USDC,2022-01-14T09:29:19Z,FBCnBHUTpJmEs42vtUYXnjQhfaQmUMGaRBbwqJUF8nY,FBCnBHUTpJmEs42vtUYXnjQhfaQmUMGaRBbwqJUF8nY,SOL
1363,60554.353692,USDC,USDC,2022-01-14T09:33:37Z,HCi3npwLa841efSeLcuntduJur7TyKYssP6gVTsCsQz8,HCi3npwLa841efSeLcuntduJur7TyKYssP6gVTsCsQz8,SOL
1364,100.115669,USDC,USDC,2022-01-14T09:34:03Z,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,BTC
1365,452.542302,USDC,USDC,2022-01-14T09:38:15Z,C5q4tYiDzjJnikeVTBKFV3Xqp9eQ3jhZ6U4Esgrnuxih,C5q4tYiDzjJnikeVTBKFV3Xqp9eQ3jhZ6U4Esgrnuxih,SOL
1366,77.828749,USDC,USDC,2022-01-14T09:40:05Z,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,SOL
1367,10014.198967,USDC,USDC,2022-01-14T09:40:38Z,5Wtd77LXMeTwkVn9pHLBsmbgx4d9pzNdeVoC1Gf7iJk5,5Wtd77LXMeTwkVn9pHLBsmbgx4d9pzNdeVoC1Gf7iJk5,SOL
1368,131.630201,USDC,USDC,2022-01-14T09:41:23Z,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp,SOL
1369,5207.051087,USDC,USDC,2022-01-14T09:51:09Z,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,SOL
1370,481.697138,USDC,USDC,2022-01-14T09:53:58Z,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P,SOL
1371,5005.783471,USDC,USDC,2022-01-14T09:55:36Z,Hk4aJGF2WUG9M3RCTG7rXR3G8zSjimyz7bhJShd8NRtr,Hk4aJGF2WUG9M3RCTG7rXR3G8zSjimyz7bhJShd8NRtr,BTC
1372,18220.319352,USDC,USDC,2022-01-14T09:55:47Z,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,SOL
1373,500.709948,USDC,USDC,2022-01-14T10:03:15Z,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,SOL
1374,500.710002,USDC,USDC,2022-01-14T10:10:47Z,dony8h55mkVke4etokZev9xoVq3YDECkvK6MmiiCJVe,dony8h55mkVke4etokZev9xoVq3YDECkvK6MmiiCJVe,SOL
1375,1.001155,USDC,USDC,2022-01-14T10:14:23Z,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,BTC
1376,6171.216996,USDC,USDC,2022-01-14T10:17:26Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,MNGO
1377,6175.055509,USDC,USDC,2022-01-14T10:18:23Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,SOL
1378,829.062764,USDC,USDC,2022-01-14T10:20:44Z,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,BTC
1379,20015.947963,USDC,USDC,2022-01-14T10:31:55Z,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,MNGO
1380,50070.994838,USDC,USDC,2022-01-14T10:35:08Z,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,SOL
1381,12146.436567,USDC,USDC,2022-01-14T10:44:14Z,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ,SOL
1382,100.079739,USDC,USDC,2022-01-14T10:45:29Z,CY7hirZsu31qmF8NgWE6R86EeUCYR6tJuDa1AWF1RR7d,CY7hirZsu31qmF8NgWE6R86EeUCYR6tJuDa1AWF1RR7d,MNGO
1383,6173.482992,USDC,USDC,2022-01-14T11:29:48Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,BTC
1384,4506.389535,USDC,USDC,2022-01-14T11:34:14Z,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,SOL
1385,4376.540797,USDC,USDC,2022-01-14T12:07:32Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL
1386,5005.783471,USDC,USDC,2022-01-14T12:08:15Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,BTC
1387,50070.994838,USDC,USDC,2022-01-14T12:09:01Z,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,SOL
1388,2022.868191,USDC,USDC,2022-01-14T12:13:21Z,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,SOL
1389,57.080934,USDC,USDC,2022-01-14T12:35:35Z,6TZdECU2kiR2weYE9MtwB8nr2Rcuezs3jUEiB1RAmtSf,6TZdECU2kiR2weYE9MtwB8nr2Rcuezs3jUEiB1RAmtSf,SOL
1390,20.041412,USDC,USDC,2022-01-14T12:37:11Z,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu,SOL
1391,324.170392,USDC,USDC,2022-01-14T12:39:34Z,5ywRzvypgtdzkbmj6koF32KsUqKsRvibEbL4fY1447QZ,5ywRzvypgtdzkbmj6koF32KsUqKsRvibEbL4fY1447QZ,SOL
1392,1002.851637,USDC,USDC,2022-01-14T12:41:04Z,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,SOL
1393,3002.392194,USDC,USDC,2022-01-14T13:09:08Z,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,MNGO
1394,1002.366244,USDC,USDC,2022-01-14T13:11:19Z,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,SOL
1395,300.239218,USDC,USDC,2022-01-14T13:38:19Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,MNGO
1396,300.425968,USDC,USDC,2022-01-14T13:38:29Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,SOL
1397,300.347007,USDC,USDC,2022-01-14T13:38:57Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,BTC
1398,5098.253638,USDC,USDC,2022-01-14T13:42:16Z,GgxnQG5ewF1EfJSXA2rsNGmTMFgSAqADD7cQYvhCiuE6,GgxnQG5ewF1EfJSXA2rsNGmTMFgSAqADD7cQYvhCiuE6,SOL
1399,681.901792,USDC,USDC,2022-01-14T13:50:13Z,DHUvixZpd9LtGzMjRpeei1W7eohz1CDPaFgtXod9eWBw,DHUvixZpd9LtGzMjRpeei1W7eohz1CDPaFgtXod9eWBw,SOL
1400,2920.613708,USDC,USDC,2022-01-14T13:54:56Z,FpQ1VBwLpWqHghvjpBDQ5gbTD3oYxZ7LrhPGn8adudi4,FpQ1VBwLpWqHghvjpBDQ5gbTD3oYxZ7LrhPGn8adudi4,SOL
1401,1702.413823,USDC,USDC,2022-01-14T13:57:55Z,9P9UnD2o3XEZtm8ov7Enz3W4QUMdxqF2MPnTXH58nGzL,9P9UnD2o3XEZtm8ov7Enz3W4QUMdxqF2MPnTXH58nGzL,SOL
1402,2251.190996,USDC,USDC,2022-01-14T13:59:15Z,tCw98YuVqNruoGQbqTDNoh6f8wz8fiecRVNWnTc2rhG,tCw98YuVqNruoGQbqTDNoh6f8wz8fiecRVNWnTc2rhG,SOL
1403,121.835095,USDC,USDC,2022-01-14T14:22:47Z,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,SOL
1404,100141.989677,USDC,USDC,2022-01-14T14:32:59Z,8rnNx4DEZT5d2pc9BNf7ZfmMkWxYabGS8jt5aptsRvU,8rnNx4DEZT5d2pc9BNf7ZfmMkWxYabGS8jt5aptsRvU,SOL
1405,200.283979,USDC,USDC,2022-01-14T15:21:42Z,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z,SOL
1406,901.277907,USDC,USDC,2022-01-14T15:28:23Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
1407,20029.509939,USDC,USDC,2022-01-14T15:33:30Z,5cShNqx2E54RJK49myPhE757RJAEgnGKcbRqPVW4nwjC,5cShNqx2E54RJK49myPhE757RJAEgnGKcbRqPVW4nwjC,SOL
1408,17942.284077,USDC,USDC,2022-01-14T15:34:40Z,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,SOL
1409,10014.198967,USDC,USDC,2022-01-14T15:35:06Z,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po,SOL
1410,1175.982389,USDC,USDC,2022-01-14T15:45:49Z,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,SOL
1411,4285.773019,USDC,USDC,2022-01-14T15:52:25Z,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,SOL
1412,3014.273888,USDC,USDC,2022-01-14T16:43:44Z,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,SOL
1413,5007.099483,USDC,USDC,2022-01-14T18:14:13Z,96WX37vQhNmrYmE5UhWG1xFmYX6QM9X9vxUiNu3MtwYD,96WX37vQhNmrYmE5UhWG1xFmYX6QM9X9vxUiNu3MtwYD,SOL
1414,100.141989,USDC,USDC,2022-01-14T18:28:26Z,BrbCGerA9pWieAWozWEf33bU5d52wUXbUzNbdL5RgohQ,BrbCGerA9pWieAWozWEf33bU5d52wUXbUzNbdL5RgohQ,SOL
1415,34124.3714,USDC,USDC,2022-01-14T18:43:01Z,5eDHe3YTVXsb5btiJjgBjr8jNjDFA1uaJs3iZeQ2pxp8,5eDHe3YTVXsb5btiJjgBjr8jNjDFA1uaJs3iZeQ2pxp8,MNGO
1416,534656.080047,USDC,USDC,2022-01-14T19:18:29Z,DaiuhLjEVPirm7WcAZ3ntvB9BW3DuQRpbH1xVvwDFk5p,DaiuhLjEVPirm7WcAZ3ntvB9BW3DuQRpbH1xVvwDFk5p,SOL
1417,80.557642,USDC,USDC,2022-01-14T19:53:34Z,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,SOL
1418,19030.25656,USDC,USDC,2022-01-14T20:47:45Z,637PjgHUH2ydr6wY9wHdULaGynFzSUqFRuJbHRNcU2V8,637PjgHUH2ydr6wY9wHdULaGynFzSUqFRuJbHRNcU2V8,SOL
1419,148210.144722,USDC,USDC,2022-01-14T21:20:03Z,Hz1deZNVhzBohegToNQr7NGa8BiFTgcRAW1nfQ22Kzso,Hz1deZNVhzBohegToNQr7NGa8BiFTgcRAW1nfQ22Kzso,SOL
1420,10011.596297,USDC,USDC,2022-01-14T22:06:14Z,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BTC
1421,1148493.538192,USDC,USDC,2022-01-14T22:08:03Z,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,BTC
1422,1001419.896773,USDC,USDC,2022-01-14T22:09:12Z,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,SOL
1423,61.086612,USDC,USDC,2022-01-14T22:33:20Z,3khgPjvK86KWDnmTh2idH4LCo5VzDqEzBxVbuqFB1HRx,3khgPjvK86KWDnmTh2idH4LCo5VzDqEzBxVbuqFB1HRx,SOL
1424,108.44872,USDC,USDC,2022-01-14T23:45:17Z,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,SOL
1425,511.879846,USDC,USDC,2022-01-15T02:07:30Z,G67QwdR28Z6HHkUx7eSRkGW3joFQCd9TfTNWykEcMFjj,G67QwdR28Z6HHkUx7eSRkGW3joFQCd9TfTNWykEcMFjj,SOL
1426,100898.830311,USDC,USDC,2022-01-15T04:30:48Z,GGxWknuxchujqwhWGeLWBo9wuYhLC72w1GvSEsx6JnjG,GGxWknuxchujqwhWGeLWBo9wuYhLC72w1GvSEsx6JnjG,SOL
1427,4396.61846,USDC,USDC,2022-01-15T06:11:12Z,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,SOL
1428,100.448926,USDC,USDC,2022-01-15T06:24:07Z,DfeKgjENZHsZtfrwMqQM8EpsyU3UhaqLKBWdaX2x4Mzg,DfeKgjENZHsZtfrwMqQM8EpsyU3UhaqLKBWdaX2x4Mzg,SOL
1429,500.709948,USDC,USDC,2022-01-15T07:04:44Z,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,SOL
