,amount,symbol,cash,date,signer,sender,asset
2869,1796.0,USDC,USDC,2022-02-17,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,MNGO
2870,100.0,USDC,USDC,2022-02-17,Dh5mc3cqmGFuW5jPEi18mkXWxmoYWevsqnE2pEj6Ax2x,Dh5mc3cqmGFuW5jPEi18mkXWxmoYWevsqnE2pEj6Ax2x,MNGO
2871,74.198863,USDC,USDC,2022-02-17,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,SOL
2872,200.0,USDC,USDC,2022-02-17,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,MNGO
2873,150.0,USDC,USDC,2022-02-17,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,ETH
2874,700.0,USDC,USDC,2022-02-17,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,ENvAgELWWXSFasbyzFuHKgaKSeFbU3eEHgZnHCFe1DKV,BTC
2875,1742.0,USDC,USDC,2022-02-17,FE3Rc3pnyiJwbRuFtNp2Tdfdi6Mig2bDr1MphNdyKfes,FE3Rc3pnyiJwbRuFtNp2Tdfdi6Mig2bDr1MphNdyKfes,SOL
2876,174.296557,USDC,USDC,2022-02-17,HGrJteiVxmCtTXXnRvUExh67S4PTFPwB9sGthGXZLW7G,HGrJteiVxmCtTXXnRvUExh67S4PTFPwB9sGthGXZLW7G,MNGO
2877,150.0,USDC,USDC,2022-02-17,HWstmhmp4DDdZCyU9QgQN2j8PpP5DGwmt23kEsuusuuK,HWstmhmp4DDdZCyU9QgQN2j8PpP5DGwmt23kEsuusuuK,MNGO
2878,215.0,USDC,USDC,2022-02-17,HkQ793Ym1rxaKCjU885UmjRx78sKsHfjnBxpWGi7QwYH,HkQ793Ym1rxaKCjU885UmjRx78sKsHfjnBxpWGi7QwYH,MNGO
2879,123.383827,USDC,USDC,2022-02-17,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,SOL
2880,24.91308,USDC,USDC,2022-02-17,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,MNGO
2881,10.0,USDC,USDC,2022-02-17,J218pMx5GZAzKzPtWMmmYq4WrXMEyx3HbyVW7aHKEgxj,J218pMx5GZAzKzPtWMmmYq4WrXMEyx3HbyVW7aHKEgxj,SOL
2882,91764.732322,USDC,USDC,2022-02-17,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,SOL
2883,4.05,USDC,USDC,2022-02-18,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,SOL
2884,4.5,USDC,USDC,2022-02-18,23FMRKvFBLe5FA4U2ie5VrV4mKoduumV7sDtPCsnh31K,23FMRKvFBLe5FA4U2ie5VrV4mKoduumV7sDtPCsnh31K,SOL
2885,35.0,USDC,USDC,2022-02-18,24Zjcc4aVHhPgHUtpfyBarGanAp89qwK4gPccZh5LgvC,24Zjcc4aVHhPgHUtpfyBarGanAp89qwK4gPccZh5LgvC,MNGO
2886,99.756526,USDC,USDC,2022-02-18,36UGJUtpxCNGwT1PyQbp9J7eiBLyahouGCKprBe9nr5i,36UGJUtpxCNGwT1PyQbp9J7eiBLyahouGCKprBe9nr5i,SOL
2887,2002.508191,USDC,USDC,2022-02-18,4HrLBc5oAWNEoNjsCA2rFBfaemN3MmcMo8os1DBGPg85,4HrLBc5oAWNEoNjsCA2rFBfaemN3MmcMo8os1DBGPg85,MNGO
2888,50.0,USDC,USDC,2022-02-18,4SRRYMB8LrErYjQfz7t1vDCWPn9ARQM8oiV72V769Tow,4SRRYMB8LrErYjQfz7t1vDCWPn9ARQM8oiV72V769Tow,BTC
2889,160.0,USDC,USDC,2022-02-18,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,MNGO
2890,10.0,USDC,USDC,2022-02-18,6rJzncczhAJTVvCtLfEdW33gat3CmT87yFEK36Y7wHZ9,6rJzncczhAJTVvCtLfEdW33gat3CmT87yFEK36Y7wHZ9,ETH
2891,500.0,USDC,USDC,2022-02-18,7973EadmtmwxPpr5wLC4wgbQHeqXYxSQt2Wn7fEeL2wW,7973EadmtmwxPpr5wLC4wgbQHeqXYxSQt2Wn7fEeL2wW,SOL
2892,100.0,USDC,USDC,2022-02-18,95rkH9jT5hypUZ6vmbhHcS7qNLZA4R7bGXXr7CDGFzM2,95rkH9jT5hypUZ6vmbhHcS7qNLZA4R7bGXXr7CDGFzM2,SOL
2893,100.0,USDC,USDC,2022-02-18,95rkH9jT5hypUZ6vmbhHcS7qNLZA4R7bGXXr7CDGFzM2,95rkH9jT5hypUZ6vmbhHcS7qNLZA4R7bGXXr7CDGFzM2,ETH
2894,65000.0,USDC,USDC,2022-02-18,9PTS8eMzQyMH1rogp9KFuNhqtbDghTppELNaza8v2gmL,9PTS8eMzQyMH1rogp9KFuNhqtbDghTppELNaza8v2gmL,SOL
2895,176.993625,USDC,USDC,2022-02-18,A3FuZ5EiacP6gr6XuM7aa6Y5hZybFEcK3MJV4YgaJcov,A3FuZ5EiacP6gr6XuM7aa6Y5hZybFEcK3MJV4YgaJcov,SOL
2896,21.348132,USDC,USDC,2022-02-18,AA9VRQgoA6EJ9HbzZGLRa9eiRZnLq31PSrey1Sj2ap9W,AA9VRQgoA6EJ9HbzZGLRa9eiRZnLq31PSrey1Sj2ap9W,ETH
2897,500.0,USDC,USDC,2022-02-18,Ab6xBq4bt5VX7u7mLyfrC2CJutK2qKuHFmiWyLKpYZoj,Ab6xBq4bt5VX7u7mLyfrC2CJutK2qKuHFmiWyLKpYZoj,BTC
2898,1500.0,USDC,USDC,2022-02-18,BX7V6Ea8pkniD7boCt4NpNtyALh3YBjiXFNCqzdbV4pY,BX7V6Ea8pkniD7boCt4NpNtyALh3YBjiXFNCqzdbV4pY,MNGO
2899,1.002676,USDC,USDC,2022-02-18,Bp5Xh8ELbXFrtdLGXeEqpbo78gSEY5zF45fqkz5sQdWC,Bp5Xh8ELbXFrtdLGXeEqpbo78gSEY5zF45fqkz5sQdWC,SOL
2900,3963.056485,USDC,USDC,2022-02-18,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,SOL
2901,20000.0,USDC,USDC,2022-02-18,DusP9KWaxZFi61g2G7xctrh9qW2NF4v2S4DD5HLcnDcQ,DusP9KWaxZFi61g2G7xctrh9qW2NF4v2S4DD5HLcnDcQ,ETH
2902,1094.627555,USDC,USDC,2022-02-18,EVkjuLVohTtzCjvGv9V854EnrkJnY5RJ8dUGgrLNidiH,EVkjuLVohTtzCjvGv9V854EnrkJnY5RJ8dUGgrLNidiH,MNGO
2903,855.000311,USDC,USDC,2022-02-18,EyMuiRSCwR1FSTCSW8BYLsU71knHTq6d24pUqg6bwi4s,EyMuiRSCwR1FSTCSW8BYLsU71knHTq6d24pUqg6bwi4s,ETH
2904,100.0,USDC,USDC,2022-02-18,FT82mmKS3wW2AGQYUzNnVzPc3qsyFjyYUHS1n2rkKCsU,FT82mmKS3wW2AGQYUzNnVzPc3qsyFjyYUHS1n2rkKCsU,SOL
2905,101.733988,USDC,USDC,2022-02-18,G8hyt2CEtZpA5oeCvW1dN5W6xCSi7CPwjiQTSHfYgQhB,G8hyt2CEtZpA5oeCvW1dN5W6xCSi7CPwjiQTSHfYgQhB,SOL
2906,604.0,USDC,USDC,2022-02-18,GUTxaEAhD2N4jWfWspBXaF8wFnUPxQhUDuEVab8T24tm,GUTxaEAhD2N4jWfWspBXaF8wFnUPxQhUDuEVab8T24tm,MNGO
2907,325.0,USDC,USDC,2022-02-18,H4oKUWSaw2nMUx2AhEu91SPeHphkWqnWcZLWS3zWzvLK,H4oKUWSaw2nMUx2AhEu91SPeHphkWqnWcZLWS3zWzvLK,SOL
2908,235.837351,USDC,USDC,2022-02-18,Hm5MnwnFhyLF9ZDCtA4dqWXSWF9UrntM1HQUcSofeVV2,Hm5MnwnFhyLF9ZDCtA4dqWXSWF9UrntM1HQUcSofeVV2,SOL
2909,30.0,USDC,USDC,2022-02-18,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,SOL
2910,30.085803,USDC,USDC,2022-02-18,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,ETH
2911,46.0,USDC,USDC,2022-02-18,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,BTC
2912,3.438704,USDC,USDC,2022-02-18,iKpfbzhjGeTCqYmkMUrbsnoJ4U4gaYrDuZdKgyN5ckR,iKpfbzhjGeTCqYmkMUrbsnoJ4U4gaYrDuZdKgyN5ckR,MNGO
2913,1000.0,USDC,USDC,2022-02-19,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,SOL
2914,50.0,USDC,USDC,2022-02-19,5kDUbNeXtZ1Vj5regPcqyjmgXSCpeLHhbYLvedYYN6bc,5kDUbNeXtZ1Vj5regPcqyjmgXSCpeLHhbYLvedYYN6bc,SOL
2915,50.0,USDC,USDC,2022-02-19,5kDUbNeXtZ1Vj5regPcqyjmgXSCpeLHhbYLvedYYN6bc,5kDUbNeXtZ1Vj5regPcqyjmgXSCpeLHhbYLvedYYN6bc,BTC
2916,1.5,USDC,USDC,2022-02-19,6wV5453k5ytUyo9eWHhkUXhMxcdrMagyoacRaNFXoXeB,6wV5453k5ytUyo9eWHhkUXhMxcdrMagyoacRaNFXoXeB,SOL
2917,1.27451,USDC,USDC,2022-02-19,8gnPd5jVVdjGREYpx9fJLnEWef1LzPq6HvWJSSDct7Uf,8gnPd5jVVdjGREYpx9fJLnEWef1LzPq6HvWJSSDct7Uf,SOL
2918,82.5,USDC,USDC,2022-02-19,Db86956TWzCg8fVyHV7rgjUUrE6GFZs5QxHXe7e9UFQf,Db86956TWzCg8fVyHV7rgjUUrE6GFZs5QxHXe7e9UFQf,SOL
2919,11.850816,USDC,USDC,2022-02-19,GWxQ29C4mVNvBWJuYgS5WdBU3VYMikmxqRoP7SrLDcVi,GWxQ29C4mVNvBWJuYgS5WdBU3VYMikmxqRoP7SrLDcVi,SOL
2920,0.154558,USDC,USDC,2022-02-19,HK7aLFrSXgUhaTPCJpEBDS6kgfwG9kJUBUqThFhX5PMG,HK7aLFrSXgUhaTPCJpEBDS6kgfwG9kJUBUqThFhX5PMG,SOL
2921,94.101606,USDC,USDC,2022-02-20,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,SOL
2922,100.0,USDC,USDC,2022-02-20,BDvU2ftaKCgbzGshZm3SRUPf4HYSGmtSxz2xapfbikim,BDvU2ftaKCgbzGshZm3SRUPf4HYSGmtSxz2xapfbikim,SOL
2923,200.0,USDC,USDC,2022-02-20,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,SOL
2924,100.0,USDC,USDC,2022-02-20,GKX3ZrsHSnLNwensaBJKJqKeDE4YFdTNckei7k6D6UMP,GKX3ZrsHSnLNwensaBJKJqKeDE4YFdTNckei7k6D6UMP,ETH
2925,499.967368,USDC,USDC,2022-02-21,29SinSkCGyFRFWTD3nBTmAMeogFGDT2d5e8p3W1imzKj,29SinSkCGyFRFWTD3nBTmAMeogFGDT2d5e8p3W1imzKj,BTC
2926,2000.0,USDC,USDC,2022-02-21,517cQpvm7aqKJ3ZhPocppto3QnqKHRH5jDhiSMHnqUDN,517cQpvm7aqKJ3ZhPocppto3QnqKHRH5jDhiSMHnqUDN,BTC
2927,1250.0,USDC,USDC,2022-02-21,6yQe7EmVvJsURhMg1oXPT6U7D5DTL2grdKaYz22Sguut,6yQe7EmVvJsURhMg1oXPT6U7D5DTL2grdKaYz22Sguut,SOL
2928,100.0,USDC,USDC,2022-02-21,FXe9FXTNxvZpzrkQHJwqBHdAydgLCf4ci6dnTz7y3rek,FXe9FXTNxvZpzrkQHJwqBHdAydgLCf4ci6dnTz7y3rek,SOL
2929,1.0,USDC,USDC,2022-02-21,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,MNGO
2930,1.0,USDC,USDC,2022-02-21,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,BTC
2931,114.308394,USDC,USDC,2022-02-21,GS6fY6V9tbEYndKYsZF3wYU7MfafLpv6Wi7ALEKy78tn,GS6fY6V9tbEYndKYsZF3wYU7MfafLpv6Wi7ALEKy78tn,SOL
2932,294.951958,USDC,USDC,2022-02-22,458jv1icrhJfWdoPbWsFg5bsPkAC3VUGRqPNGqZeJ7Sg,458jv1icrhJfWdoPbWsFg5bsPkAC3VUGRqPNGqZeJ7Sg,SOL
2933,100.0,USDC,USDC,2022-02-22,4acXPuwgVidCq63WVsFPH7ETufVj3Qhww84gVDm9Coi8,4acXPuwgVidCq63WVsFPH7ETufVj3Qhww84gVDm9Coi8,SOL
2934,100.0,USDC,USDC,2022-02-22,6RX7S3XwQZqCNNNfp1UWukgF2gHsH88HfEKJFzBojPjK,6RX7S3XwQZqCNNNfp1UWukgF2gHsH88HfEKJFzBojPjK,MNGO
2935,25.0,USDC,USDC,2022-02-22,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,SOL
2936,1000.0,USDC,USDC,2022-02-22,7XH3sV5PqaPW3DJ55c5xC3fFNWJaY4yMBibHZpES5CXw,7XH3sV5PqaPW3DJ55c5xC3fFNWJaY4yMBibHZpES5CXw,SOL
2937,500.0,USDC,USDC,2022-02-22,ARs75HzCCyx9jSXxqBTTe8CivC474obub98fd9C9HAxs,ARs75HzCCyx9jSXxqBTTe8CivC474obub98fd9C9HAxs,SOL
2938,140.054787,USDC,USDC,2022-02-22,DKzN99sNqsnJbQ8rSwCcSr4wivcbNN2VCw2eqnFicfaB,DKzN99sNqsnJbQ8rSwCcSr4wivcbNN2VCw2eqnFicfaB,BTC
2939,39.221302,USDC,USDC,2022-02-22,EapjtDx27xLxAeKFhFUzsYdCT6BeeAEKcJ4NYoMqKubN,EapjtDx27xLxAeKFhFUzsYdCT6BeeAEKcJ4NYoMqKubN,SOL
2940,200.0,USDC,USDC,2022-02-22,J5puJuiLDAuMMkmD5RUTee6F4nZE5hQYDRWn7foXB7Bb,J5puJuiLDAuMMkmD5RUTee6F4nZE5hQYDRWn7foXB7Bb,SOL
2941,240.041263,USDC,USDC,2022-02-23,5twJFHocoXKA6rt7qth9Yei7e3gHEktZ9EomkV3zFAgN,5twJFHocoXKA6rt7qth9Yei7e3gHEktZ9EomkV3zFAgN,ETH
2942,500.0,USDC,USDC,2022-02-23,9hUUdemRT2mUqjpoegw74GQtT7vzWvS683ZV8G6h1mjb,9hUUdemRT2mUqjpoegw74GQtT7vzWvS683ZV8G6h1mjb,SOL
2943,1000.0,USDC,USDC,2022-02-23,CzHqTDgk58QSc5znEizmMxtJvSm5P4K8SsaXQZDs5usJ,CzHqTDgk58QSc5znEizmMxtJvSm5P4K8SsaXQZDs5usJ,SOL
2944,10000.0,USDC,USDC,2022-02-23,EJgmk1vLPA7qETqda9giUGT1LnnGQADCSnfYS46dGJ84,EJgmk1vLPA7qETqda9giUGT1LnnGQADCSnfYS46dGJ84,SOL
2945,40.0,USDC,USDC,2022-02-23,EapjtDx27xLxAeKFhFUzsYdCT6BeeAEKcJ4NYoMqKubN,EapjtDx27xLxAeKFhFUzsYdCT6BeeAEKcJ4NYoMqKubN,SOL
2946,4.451319,USDC,USDC,2022-02-23,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,MNGO
2947,3183.641262,USDC,USDC,2022-02-24,3eyYn7syXMGHqZ8NkSqetfdp9fWADyyELabGteDPTFFT,3eyYn7syXMGHqZ8NkSqetfdp9fWADyyELabGteDPTFFT,SOL
2948,700.0,USDC,USDC,2022-02-24,4acXPuwgVidCq63WVsFPH7ETufVj3Qhww84gVDm9Coi8,4acXPuwgVidCq63WVsFPH7ETufVj3Qhww84gVDm9Coi8,SOL
2949,10000.0,USDC,USDC,2022-02-24,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM,SOL
2950,499.962628,USDC,USDC,2022-02-24,CzHqTDgk58QSc5znEizmMxtJvSm5P4K8SsaXQZDs5usJ,CzHqTDgk58QSc5znEizmMxtJvSm5P4K8SsaXQZDs5usJ,SOL
2951,75.0,USDC,USDC,2022-02-24,GBzz6kNSBqypY3CmxprN256vFW7quuuvrAt9cFrMRATM,GBzz6kNSBqypY3CmxprN256vFW7quuuvrAt9cFrMRATM,SOL
2952,2000.0,USDC,USDC,2022-02-25,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,SOL
2953,15000.0,USDC,USDC,2022-02-25,3kKcy8dixQz2Rq7B92sLamwBuqWm5fXLayA4XpdVdyDu,3kKcy8dixQz2Rq7B92sLamwBuqWm5fXLayA4XpdVdyDu,SOL
2954,399.948986,USDC,USDC,2022-02-25,3xvXLXb7hQHepNYSwZLVXAHwAK5YMszLEhAU3cbtZMCv,3xvXLXb7hQHepNYSwZLVXAHwAK5YMszLEhAU3cbtZMCv,SOL
2955,20.0,USDC,USDC,2022-02-25,6G8WTfcbhByuuEfJXqQTw143XVAoPJHs8c18QUkYMKcS,6G8WTfcbhByuuEfJXqQTw143XVAoPJHs8c18QUkYMKcS,SOL
2956,3000.0,USDC,USDC,2022-02-25,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,SOL
2957,3000.0,USDC,USDC,2022-02-25,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,BTC
2958,1000.0,USDC,USDC,2022-02-25,7Jt6Tb5TRSE3HwrgmHZZHFaX1orhuxn8aaRn89opGky7,7Jt6Tb5TRSE3HwrgmHZZHFaX1orhuxn8aaRn89opGky7,SOL
2959,212.0,USDC,USDC,2022-02-25,8J4GyYWYVfFA6p9gc2tg7YiVCEuEebv4R71NRu9b1Ygw,8J4GyYWYVfFA6p9gc2tg7YiVCEuEebv4R71NRu9b1Ygw,ETH
2960,10.0,USDC,USDC,2022-02-25,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,ETH
2961,1000.0,USDC,USDC,2022-02-25,C9K9YVhzxAb9zsPjFpBrvq9tvnsiuYpvQuERb17S5GK2,C9K9YVhzxAb9zsPjFpBrvq9tvnsiuYpvQuERb17S5GK2,SOL
2962,10000.0,USDC,USDC,2022-02-25,CZ2WWKBJBapiQFwh5rnQkCmeiTbWteKgUABAhJ2ywBR7,CZ2WWKBJBapiQFwh5rnQkCmeiTbWteKgUABAhJ2ywBR7,SOL
2963,15.26436,USDC,USDC,2022-02-25,E1XDHsgM4MV7WfjbRCMC6ov1wtQrhdaQkfSobN4AQkSR,E1XDHsgM4MV7WfjbRCMC6ov1wtQrhdaQkfSobN4AQkSR,MNGO
2964,19976.702527,USDC,USDC,2022-02-25,ERGranFSj9arJtQqridkP7qFXGmLdV5qyAoR683pQ64J,ERGranFSj9arJtQqridkP7qFXGmLdV5qyAoR683pQ64J,BTC
2965,1020.51398,USDC,USDC,2022-02-25,FEM4kPeU3yfZkhu915MuKNgJHnhuFhEj5tF1qxsxQ6EL,FEM4kPeU3yfZkhu915MuKNgJHnhuFhEj5tF1qxsxQ6EL,ETH
2966,1956.516216,USDC,USDC,2022-02-25,GDazi3eYpMA5ucDuf4otyGHP264M6bGGUzJtHCnjRPdo,GDazi3eYpMA5ucDuf4otyGHP264M6bGGUzJtHCnjRPdo,SOL
2967,28.300593,USDC,USDC,2022-02-25,HHHfvg7BcRsWh3JTJLufNuW7Nm5jZ6uAfMBnU4rDFNeV,HHHfvg7BcRsWh3JTJLufNuW7Nm5jZ6uAfMBnU4rDFNeV,MNGO
2968,28.125323,USDC,USDC,2022-02-25,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,MNGO
2969,4609.937882,USDC,USDC,2022-02-25,ufP9aSoJVqytKTD8pd3uCHDfkKGf34zuTc9HFPHSVj5,ufP9aSoJVqytKTD8pd3uCHDfkKGf34zuTc9HFPHSVj5,SOL
2970,894.234889,USDC,USDC,2022-02-26,25J348cyAMd6i9BS6uK4amtEZitaUmFJFCdBRXXYb5n6,25J348cyAMd6i9BS6uK4amtEZitaUmFJFCdBRXXYb5n6,SOL
2971,12.0,USDC,USDC,2022-02-26,2CQT4Bv14Pk1fZinMR7R83sJWNBsPeMCijgCybw8ULsC,2CQT4Bv14Pk1fZinMR7R83sJWNBsPeMCijgCybw8ULsC,SOL
2972,230.0,USDC,USDC,2022-02-26,8J4GyYWYVfFA6p9gc2tg7YiVCEuEebv4R71NRu9b1Ygw,8J4GyYWYVfFA6p9gc2tg7YiVCEuEebv4R71NRu9b1Ygw,BTC
2973,3.508817,USDC,USDC,2022-02-26,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,MNGO
2974,1000.0,USDC,USDC,2022-02-26,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,SOL
2975,172.329328,USDC,USDC,2022-02-26,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU,ETH
2976,20000.0,USDC,USDC,2022-02-26,Cr1VFRCDy4E6s6EVcUS8TBxw4mdVejAbx199CwLXykwb,Cr1VFRCDy4E6s6EVcUS8TBxw4mdVejAbx199CwLXykwb,BTC
2977,0.764138,USDC,USDC,2022-02-26,DwCSR9GiMz4C6UNuDkZbqtd5Vk3eNZ2u7N89gP76Dy2i,DwCSR9GiMz4C6UNuDkZbqtd5Vk3eNZ2u7N89gP76Dy2i,SOL
2978,100000.0,USDC,USDC,2022-02-27,6ZWxhYikRbTnqdj1S2wLVW55Y63PFKw4UcHa4NTZhb6Z,6ZWxhYikRbTnqdj1S2wLVW55Y63PFKw4UcHa4NTZhb6Z,BTC
2979,446.027622,USDC,USDC,2022-02-27,7RcCABqC3idEBupZnY4ovg5ACXnwzjX94yaMS6U9s9UR,7RcCABqC3idEBupZnY4ovg5ACXnwzjX94yaMS6U9s9UR,SOL
2980,10.0,USDC,USDC,2022-02-27,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D,SOL
2981,5400.0,USDC,USDC,2022-02-27,HcgMRQHrvvjWkzhukQ9dhyksYTVjRhwUsWNyqdikj45J,HcgMRQHrvvjWkzhukQ9dhyksYTVjRhwUsWNyqdikj45J,ETH
2982,4000.0,USDC,USDC,2022-02-27,HcgMRQHrvvjWkzhukQ9dhyksYTVjRhwUsWNyqdikj45J,HcgMRQHrvvjWkzhukQ9dhyksYTVjRhwUsWNyqdikj45J,BTC
2983,16034.728762,USDC,USDC,2022-02-28,4ePg6zzTXDL39XMkfeKmLkuHo4FHGendTnRr694RWbDw,4ePg6zzTXDL39XMkfeKmLkuHo4FHGendTnRr694RWbDw,ETH
2984,6.0,USDC,USDC,2022-02-28,66gmy7rVKQTUQ3HfE5gVpPwnS1wDY7sEs1FANnEfzZEr,66gmy7rVKQTUQ3HfE5gVpPwnS1wDY7sEs1FANnEfzZEr,MNGO
2985,1100.0,USDC,USDC,2022-02-28,6R5WHG6LKKoV3ZRRXLTbi9Qj7EM1dAfyvH75C9tDfhQ8,6R5WHG6LKKoV3ZRRXLTbi9Qj7EM1dAfyvH75C9tDfhQ8,BTC
2986,271.508328,USDC,USDC,2022-02-28,8HARJChJQKfwW2JNdcxyqVTfoDn7LHW7FqEsJNo6yFSb,8HARJChJQKfwW2JNdcxyqVTfoDn7LHW7FqEsJNo6yFSb,BTC
2987,50000.0,USDC,USDC,2022-02-28,Ai5HPnHc5pRKQd6BdteL1Ke68ihpFd2n77AXBZhQySZP,Ai5HPnHc5pRKQd6BdteL1Ke68ihpFd2n77AXBZhQySZP,SOL
2988,10000.0,USDC,USDC,2022-02-28,Ai5HPnHc5pRKQd6BdteL1Ke68ihpFd2n77AXBZhQySZP,Ai5HPnHc5pRKQd6BdteL1Ke68ihpFd2n77AXBZhQySZP,ETH
2989,10000.0,USDC,USDC,2022-02-28,DA5hKdQLFQpMM95M1KwbRHnjQbvkvMEPUfaULjjrMPWw,DA5hKdQLFQpMM95M1KwbRHnjQbvkvMEPUfaULjjrMPWw,BTC
2990,2000.0,USDC,USDC,2022-02-28,Dno4Ja5NPfnnQG61uvT5acNJBfUDTnKmTYDw97kAC2XG,Dno4Ja5NPfnnQG61uvT5acNJBfUDTnKmTYDw97kAC2XG,SOL
2991,10.0,USDC,USDC,2022-02-28,Dno4Ja5NPfnnQG61uvT5acNJBfUDTnKmTYDw97kAC2XG,Dno4Ja5NPfnnQG61uvT5acNJBfUDTnKmTYDw97kAC2XG,MNGO
2992,100.0,USDC,USDC,2022-02-28,GX2nQ97752wacL67Erj1zwQcwnfaegDsJL1vmCad9q9,GX2nQ97752wacL67Erj1zwQcwnfaegDsJL1vmCad9q9,SOL
